row_id,timestamp,mode,task_title,task_category,task_priority,candidate_resource_id,candidate_resource_name,priority_value,eligible,base_score,rag_bonus,deterministic_score,skill_match,availability,workload,category_match,past_performance,experience,speed,rejection_count,label_selected
20260528095446323144,2026-05-28T09:54:46,agentic_rag,Product information request,general,low,R4,Priya,1,0,0.0,9.21,0.0,1.0,0.0,1.0,0.45,0.9,0.8,0.84,1,0
20260528095446325146,2026-05-28T09:54:46,agentic_rag,Refund request for duplicate charge,billing,urgent,R6,Sara,4,1,85.86,0.0,85.86,0.67,1.0,1.0,1.0,0.88,0.6,0.81,0,1
20260528095446325146,2026-05-28T09:54:46,agentic_rag,Refund request for duplicate charge,billing,urgent,R2,Rohit,4,0,0.0,-0.58,0.0,0.0,0.45,0.33,0.45,0.95,1.0,0.81,2,0
20260528095446325146,2026-05-28T09:54:46,agentic_rag,Refund request for duplicate charge,billing,urgent,R3,Neha,4,0,0.0,9.5,0.0,0.33,1.0,1.0,0.45,0.86,0.6,0.79,1,0
20260528095446325146,2026-05-28T09:54:46,agentic_rag,Refund request for duplicate charge,billing,urgent,R4,Priya,4,0,0.0,11.53,0.0,1.0,0.0,1.0,1.0,0.9,0.8,0.84,2,0
20260528095446325146,2026-05-28T09:54:46,agentic_rag,Refund request for duplicate charge,billing,urgent,R5,Joe,4,0,0.0,0.0,0.0,0.33,0.85,0.75,0.45,0.82,0.6,0.75,1,0
20260528095446326141,2026-05-28T09:54:46,agentic_rag,User account locked,account,medium,R3,Neha,2,1,95.56,12.0,107.56,1.0,1.0,1.0,1.0,0.86,0.6,0.79,0,1
20260528095446326141,2026-05-28T09:54:46,agentic_rag,User account locked,account,medium,R5,Joe,2,1,64.95,8.87,73.82,0.5,0.85,0.75,0.45,0.82,0.6,0.75,0,0
20260528095446326141,2026-05-28T09:54:46,agentic_rag,User account locked,account,medium,R6,Sara,2,1,72.61,0.0,72.61,0.5,1.0,1.0,0.45,0.88,0.6,0.81,0,0
20260528095446326141,2026-05-28T09:54:46,agentic_rag,User account locked,account,medium,R2,Rohit,2,0,0.0,-0.81,0.0,0.0,0.45,0.33,0.45,0.95,1.0,0.81,1,0
20260528095446326141,2026-05-28T09:54:46,agentic_rag,User account locked,account,medium,R4,Priya,2,0,0.0,9.26,0.0,0.5,0.0,1.0,0.45,0.9,0.8,0.84,2,0
20260528095446327132,2026-05-28T09:54:46,agentic_rag,Subscription invoice amount is incorrect,billing,medium,R6,Sara,2,1,95.86,9.34,105.2,1.0,1.0,1.0,1.0,0.88,0.6,0.81,0,1
20260528095446327132,2026-05-28T09:54:46,agentic_rag,Subscription invoice amount is incorrect,billing,medium,R3,Neha,2,1,72.31,9.17,81.48,0.5,1.0,1.0,0.45,0.86,0.6,0.79,0,0
20260528095446328132,2026-05-28T09:54:46,agentic_rag,Subscription invoice amount is incorrect,billing,medium,R5,Joe,2,1,64.95,0.0,64.95,0.5,0.85,0.75,0.45,0.82,0.6,0.75,0,0
20260528095446328132,2026-05-28T09:54:46,agentic_rag,Subscription invoice amount is incorrect,billing,medium,R2,Rohit,2,0,0.0,0.0,0.0,0.0,0.45,0.33,0.45,0.95,1.0,0.81,1,0
20260528095446328132,2026-05-28T09:54:46,agentic_rag,Subscription invoice amount is incorrect,billing,medium,R4,Priya,2,0,0.0,10.07,0.0,1.0,0.0,1.0,1.0,0.9,0.8,0.84,1,0
20260528095446329638,2026-05-28T09:54:46,agentic_rag,UPI payment stuck in pending state,payment,urgent,R6,Sara,4,1,95.86,12.0,107.86,1.0,1.0,1.0,1.0,0.88,0.6,0.81,0,1
20260528095446329638,2026-05-28T09:54:46,agentic_rag,UPI payment stuck in pending state,payment,urgent,R2,Rohit,4,0,0.0,0.74,0.0,0.33,0.45,0.33,1.0,0.95,1.0,0.81,1,0
20260528095446329638,2026-05-28T09:54:46,agentic_rag,UPI payment stuck in pending state,payment,urgent,R3,Neha,4,0,0.0,9.56,0.0,0.33,1.0,1.0,0.45,0.86,0.6,0.79,1,0
20260528095446329638,2026-05-28T09:54:46,agentic_rag,UPI payment stuck in pending state,payment,urgent,R4,Priya,4,0,0.0,9.56,0.0,0.67,0.0,1.0,0.45,0.9,0.8,0.84,1,0
20260528095446329638,2026-05-28T09:54:46,agentic_rag,UPI payment stuck in pending state,payment,urgent,R5,Joe,4,0,0.0,0.0,0.0,0.33,0.85,0.75,0.45,0.82,0.6,0.75,1,0
20260528095446331103,2026-05-28T09:54:46,agentic_rag,User account locked,account,medium,R3,Neha,2,1,95.56,12.0,107.56,1.0,1.0,1.0,1.0,0.86,0.6,0.79,0,1
20260528095446331103,2026-05-28T09:54:46,agentic_rag,User account locked,account,medium,R5,Joe,2,1,64.95,8.87,73.82,0.5,0.85,0.75,0.45,0.82,0.6,0.75,0,0
20260528095446331103,2026-05-28T09:54:46,agentic_rag,User account locked,account,medium,R6,Sara,2,1,72.61,0.0,72.61,0.5,1.0,1.0,0.45,0.88,0.6,0.81,0,0
20260528095446331103,2026-05-28T09:54:46,agentic_rag,User account locked,account,medium,R2,Rohit,2,0,0.0,-0.81,0.0,0.0,0.45,0.33,0.45,0.95,1.0,0.81,1,0
20260528095446331103,2026-05-28T09:54:46,agentic_rag,User account locked,account,medium,R4,Priya,2,0,0.0,9.26,0.0,0.5,0.0,1.0,0.45,0.9,0.8,0.84,2,0
20260528095446332499,2026-05-28T09:54:46,agentic_rag,Refund request for duplicate charge,billing,urgent,R6,Sara,4,1,85.86,0.0,85.86,0.67,1.0,1.0,1.0,0.88,0.6,0.81,0,1
20260528095446332499,2026-05-28T09:54:46,agentic_rag,Refund request for duplicate charge,billing,urgent,R2,Rohit,4,0,0.0,-0.58,0.0,0.0,0.45,0.33,0.45,0.95,1.0,0.81,2,0
20260528095446332499,2026-05-28T09:54:46,agentic_rag,Refund request for duplicate charge,billing,urgent,R3,Neha,4,0,0.0,9.5,0.0,0.33,1.0,1.0,0.45,0.86,0.6,0.79,1,0
20260528095446332499,2026-05-28T09:54:46,agentic_rag,Refund request for duplicate charge,billing,urgent,R4,Priya,4,0,0.0,11.53,0.0,1.0,0.0,1.0,1.0,0.9,0.8,0.84,2,0
20260528095446332499,2026-05-28T09:54:46,agentic_rag,Refund request for duplicate charge,billing,urgent,R5,Joe,4,0,0.0,0.0,0.0,0.33,0.85,0.75,0.45,0.82,0.6,0.75,1,0
20260528095446333507,2026-05-28T09:54:46,agentic_rag,Product information request,general,low,R3,Neha,1,1,95.56,9.21,104.77,1.0,1.0,1.0,1.0,0.86,0.6,0.79,0,1
20260528095446333507,2026-05-28T09:54:46,agentic_rag,Product information request,general,low,R5,Joe,1,1,88.2,10.98,99.18,1.0,0.85,0.75,1.0,0.82,0.6,0.75,0,0
20260528095446333507,2026-05-28T09:54:46,agentic_rag,Product information request,general,low,R6,Sara,1,1,87.61,0.0,87.61,1.0,1.0,1.0,0.45,0.88,0.6,0.81,0,0
20260528095446333507,2026-05-28T09:54:46,agentic_rag,Product information request,general,low,R2,Rohit,1,0,0.0,0.0,0.0,0.0,0.45,0.33,0.45,0.95,1.0,0.81,1,0
20260528095446333507,2026-05-28T09:54:46,agentic_rag,Product information request,general,low,R4,Priya,1,0,0.0,9.21,0.0,1.0,0.0,1.0,0.45,0.9,0.8,0.84,2,0
20260528095446335511,2026-05-28T09:54:46,agentic_rag,General dashboard usage question,general,low,R3,Neha,1,1,95.56,8.88,104.44,1.0,1.0,1.0,1.0,0.86,0.6,0.79,0,1
20260528095446335511,2026-05-28T09:54:46,agentic_rag,General dashboard usage question,general,low,R5,Joe,1,1,88.2,12.0,100.2,1.0,0.85,0.75,1.0,0.82,0.6,0.75,0,0
20260528095446335511,2026-05-28T09:54:46,agentic_rag,General dashboard usage question,general,low,R6,Sara,1,1,87.61,0.0,87.61,1.0,1.0,1.0,0.45,0.88,0.6,0.81,0,0
20260528095446335511,2026-05-28T09:54:46,agentic_rag,General dashboard usage question,general,low,R2,Rohit,1,0,0.0,-1.17,0.0,0.0,0.45,0.33,0.45,0.95,1.0,0.81,1,0
20260528095446335511,2026-05-28T09:54:46,agentic_rag,General dashboard usage question,general,low,R4,Priya,1,0,0.0,8.88,0.0,1.0,0.0,1.0,0.45,0.9,0.8,0.84,1,0
20260528095446336510,2026-05-28T09:54:46,agentic_rag,Partner API latency issue,technical,urgent,R5,Joe,4,1,88.2,8.8,97.0,1.0,0.85,0.75,1.0,0.82,0.6,0.75,0,1
20260528095446337519,2026-05-28T09:54:46,agentic_rag,Partner API latency issue,technical,urgent,R2,Rohit,4,1,77.56,4.97,82.53,1.0,0.45,0.33,1.0,0.95,1.0,0.81,0,0
20260528095446337519,2026-05-28T09:54:46,agentic_rag,Partner API latency issue,technical,urgent,R3,Neha,4,0,0.0,8.78,0.0,0.0,1.0,1.0,0.45,0.86,0.6,0.79,2,0
20260528095446337519,2026-05-28T09:54:46,agentic_rag,Partner API latency issue,technical,urgent,R4,Priya,4,0,0.0,8.78,0.0,0.0,0.0,1.0,0.45,0.9,0.8,0.84,3,0
20260528095446337519,2026-05-28T09:54:46,agentic_rag,Partner API latency issue,technical,urgent,R6,Sara,4,0,0.0,0.0,0.0,0.0,1.0,1.0,0.45,0.88,0.6,0.81,2,0
20260528095446337519,2026-05-28T09:54:46,agentic_rag,Password reset not working,account,medium,R3,Neha,2,1,95.56,11.53,107.09,1.0,1.0,1.0,1.0,0.86,0.6,0.79,0,1
20260528095446339043,2026-05-28T09:54:46,agentic_rag,Password reset not working,account,medium,R6,Sara,2,1,72.61,8.97,81.58,0.5,1.0,1.0,0.45,0.88,0.6,0.81,0,0
20260528095446339043,2026-05-28T09:54:46,agentic_rag,Password reset not working,account,medium,R5,Joe,2,1,64.95,8.77,73.72,0.5,0.85,0.75,0.45,0.82,0.6,0.75,0,0
20260528095446339043,2026-05-28T09:54:46,agentic_rag,Password reset not working,account,medium,R2,Rohit,2,0,0.0,0.0,0.0,0.0,0.45,0.33,0.45,0.95,1.0,0.81,1,0
20260528095446339043,2026-05-28T09:54:46,agentic_rag,Password reset not working,account,medium,R4,Priya,2,0,0.0,0.0,0.0,0.5,0.0,1.0,0.45,0.9,0.8,0.84,2,0
20260528095446340059,2026-05-28T09:54:46,agentic_rag,Customer payment failed after card checkout,payment,high,R6,Sara,3,1,95.86,11.16,107.02,1.0,1.0,1.0,1.0,0.88,0.6,0.81,0,1
20260528095446340059,2026-05-28T09:54:46,agentic_rag,Customer payment failed after card checkout,payment,high,R2,Rohit,3,0,0.0,1.03,0.0,0.33,0.45,0.33,1.0,0.95,1.0,0.81,1,0
20260528095446340059,2026-05-28T09:54:46,agentic_rag,Customer payment failed after card checkout,payment,high,R3,Neha,3,0,0.0,0.0,0.0,0.33,1.0,1.0,0.45,0.86,0.6,0.79,1,0
20260528095446340059,2026-05-28T09:54:46,agentic_rag,Customer payment failed after card checkout,payment,high,R4,Priya,3,0,0.0,10.25,0.0,0.67,0.0,1.0,0.45,0.9,0.8,0.84,2,0
20260528095446340059,2026-05-28T09:54:46,agentic_rag,Customer payment failed after card checkout,payment,high,R5,Joe,3,0,0.0,0.0,0.0,0.33,0.85,0.75,0.45,0.82,0.6,0.75,1,0
20260528095446341054,2026-05-28T09:54:46,agentic_rag,Production server error during login,technical,urgent,R5,Joe,4,1,88.2,8.8,97.0,1.0,0.85,0.75,1.0,0.82,0.6,0.75,0,1
20260528095446341054,2026-05-28T09:54:46,agentic_rag,Production server error during login,technical,urgent,R2,Rohit,4,1,77.56,11.41,88.97,1.0,0.45,0.33,1.0,0.95,1.0,0.81,0,0
20260528095446341054,2026-05-28T09:54:46,agentic_rag,Production server error during login,technical,urgent,R3,Neha,4,0,0.0,9.17,0.0,0.0,1.0,1.0,0.45,0.86,0.6,0.79,2,0
20260528095446341054,2026-05-28T09:54:46,agentic_rag,Production server error during login,technical,urgent,R4,Priya,4,0,0.0,8.78,0.0,0.0,0.0,1.0,0.45,0.9,0.8,0.84,4,0
20260528095446341054,2026-05-28T09:54:46,agentic_rag,Production server error during login,technical,urgent,R6,Sara,4,0,0.0,9.0,0.0,0.0,1.0,1.0,0.45,0.88,0.6,0.81,2,0
20260528095446343146,2026-05-28T09:54:46,agentic_rag,UPI payment stuck in pending state,payment,urgent,R6,Sara,4,1,95.86,12.0,107.86,1.0,1.0,1.0,1.0,0.88,0.6,0.81,0,1
20260528095446343146,2026-05-28T09:54:46,agentic_rag,UPI payment stuck in pending state,payment,urgent,R2,Rohit,4,0,0.0,0.74,0.0,0.33,0.45,0.33,1.0,0.95,1.0,0.81,1,0
20260528095446343146,2026-05-28T09:54:46,agentic_rag,UPI payment stuck in pending state,payment,urgent,R3,Neha,4,0,0.0,9.56,0.0,0.33,1.0,1.0,0.45,0.86,0.6,0.79,1,0
20260528095446343146,2026-05-28T09:54:46,agentic_rag,UPI payment stuck in pending state,payment,urgent,R4,Priya,4,0,0.0,9.56,0.0,0.67,0.0,1.0,0.45,0.9,0.8,0.84,1,0
20260528095446343146,2026-05-28T09:54:46,agentic_rag,UPI payment stuck in pending state,payment,urgent,R5,Joe,4,0,0.0,0.0,0.0,0.33,0.85,0.75,0.45,0.82,0.6,0.75,1,0
20260528095446344572,2026-05-28T09:54:46,agentic_rag,Password reset not working,account,medium,R3,Neha,2,1,95.56,11.53,107.09,1.0,1.0,1.0,1.0,0.86,0.6,0.79,0,1
20260528095446344572,2026-05-28T09:54:46,agentic_rag,Password reset not working,account,medium,R6,Sara,2,1,72.61,8.97,81.58,0.5,1.0,1.0,0.45,0.88,0.6,0.81,0,0
20260528095446344572,2026-05-28T09:54:46,agentic_rag,Password reset not working,account,medium,R5,Joe,2,1,64.95,8.77,73.72,0.5,0.85,0.75,0.45,0.82,0.6,0.75,0,0
20260528095446344572,2026-05-28T09:54:46,agentic_rag,Password reset not working,account,medium,R2,Rohit,2,0,0.0,0.0,0.0,0.0,0.45,0.33,0.45,0.95,1.0,0.81,1,0
20260528095446344572,2026-05-28T09:54:46,agentic_rag,Password reset not working,account,medium,R4,Priya,2,0,0.0,0.0,0.0,0.5,0.0,1.0,0.45,0.9,0.8,0.84,2,0
20260528095446346591,2026-05-28T09:54:46,agentic_rag,Subscription invoice amount is incorrect,billing,medium,R6,Sara,2,1,95.86,9.34,105.2,1.0,1.0,1.0,1.0,0.88,0.6,0.81,0,1
20260528095446346591,2026-05-28T09:54:46,agentic_rag,Subscription invoice amount is incorrect,billing,medium,R3,Neha,2,1,72.31,9.17,81.48,0.5,1.0,1.0,0.45,0.86,0.6,0.79,0,0
20260528095446346591,2026-05-28T09:54:46,agentic_rag,Subscription invoice amount is incorrect,billing,medium,R5,Joe,2,1,64.95,0.0,64.95,0.5,0.85,0.75,0.45,0.82,0.6,0.75,0,0
20260528095446346591,2026-05-28T09:54:46,agentic_rag,Subscription invoice amount is incorrect,billing,medium,R2,Rohit,2,0,0.0,0.0,0.0,0.0,0.45,0.33,0.45,0.95,1.0,0.81,1,0
20260528095446346591,2026-05-28T09:54:46,agentic_rag,Subscription invoice amount is incorrect,billing,medium,R4,Priya,2,0,0.0,10.07,0.0,1.0,0.0,1.0,1.0,0.9,0.8,0.84,2,0
20260528095446347596,2026-05-28T09:54:46,agentic_rag,User account locked,account,medium,R3,Neha,2,1,95.56,12.0,107.56,1.0,1.0,1.0,1.0,0.86,0.6,0.79,0,1
20260528095446347596,2026-05-28T09:54:46,agentic_rag,User account locked,account,medium,R5,Joe,2,1,64.95,8.87,73.82,0.5,0.85,0.75,0.45,0.82,0.6,0.75,0,0
20260528095446347596,2026-05-28T09:54:46,agentic_rag,User account locked,account,medium,R6,Sara,2,1,72.61,0.0,72.61,0.5,1.0,1.0,0.45,0.88,0.6,0.81,0,0
20260528095446347596,2026-05-28T09:54:46,agentic_rag,User account locked,account,medium,R2,Rohit,2,0,0.0,-0.81,0.0,0.0,0.45,0.33,0.45,0.95,1.0,0.81,1,0
20260528095446347596,2026-05-28T09:54:46,agentic_rag,User account locked,account,medium,R4,Priya,2,0,0.0,9.26,0.0,0.5,0.0,1.0,0.45,0.9,0.8,0.84,2,0
20260528095446349102,2026-05-28T09:54:46,agentic_rag,Customer payment failed after card checkout,payment,high,R6,Sara,3,1,95.86,11.16,107.02,1.0,1.0,1.0,1.0,0.88,0.6,0.81,0,1
20260528095446349102,2026-05-28T09:54:46,agentic_rag,Customer payment failed after card checkout,payment,high,R2,Rohit,3,0,0.0,1.03,0.0,0.33,0.45,0.33,1.0,0.95,1.0,0.81,1,0
20260528095446349102,2026-05-28T09:54:46,agentic_rag,Customer payment failed after card checkout,payment,high,R3,Neha,3,0,0.0,0.0,0.0,0.33,1.0,1.0,0.45,0.86,0.6,0.79,1,0
20260528095446349102,2026-05-28T09:54:46,agentic_rag,Customer payment failed after card checkout,payment,high,R4,Priya,3,0,0.0,10.25,0.0,0.67,0.0,1.0,0.45,0.9,0.8,0.84,1,0
20260528095446349102,2026-05-28T09:54:46,agentic_rag,Customer payment failed after card checkout,payment,high,R5,Joe,3,0,0.0,0.0,0.0,0.33,0.85,0.75,0.45,0.82,0.6,0.75,1,0
20260528095446351110,2026-05-28T09:54:46,agentic_rag,Partner API latency issue,technical,urgent,R5,Joe,4,1,88.2,8.8,97.0,1.0,0.85,0.75,1.0,0.82,0.6,0.75,0,1
20260528095446351110,2026-05-28T09:54:46,agentic_rag,Partner API latency issue,technical,urgent,R2,Rohit,4,1,77.56,4.97,82.53,1.0,0.45,0.33,1.0,0.95,1.0,0.81,0,0
20260528095446351110,2026-05-28T09:54:46,agentic_rag,Partner API latency issue,technical,urgent,R3,Neha,4,0,0.0,8.78,0.0,0.0,1.0,1.0,0.45,0.86,0.6,0.79,2,0
20260528095446351110,2026-05-28T09:54:46,agentic_rag,Partner API latency issue,technical,urgent,R4,Priya,4,0,0.0,8.78,0.0,0.0,0.0,1.0,0.45,0.9,0.8,0.84,3,0
20260528095446351110,2026-05-28T09:54:46,agentic_rag,Partner API latency issue,technical,urgent,R6,Sara,4,0,0.0,0.0,0.0,0.0,1.0,1.0,0.45,0.88,0.6,0.81,2,0
20260528095446353283,2026-05-28T09:54:46,agentic_rag,General dashboard usage question,general,low,R3,Neha,1,1,95.56,8.88,104.44,1.0,1.0,1.0,1.0,0.86,0.6,0.79,0,1
20260528095446353283,2026-05-28T09:54:46,agentic_rag,General dashboard usage question,general,low,R5,Joe,1,1,88.2,12.0,100.2,1.0,0.85,0.75,1.0,0.82,0.6,0.75,0,0
20260528095446353283,2026-05-28T09:54:46,agentic_rag,General dashboard usage question,general,low,R6,Sara,1,1,87.61,0.0,87.61,1.0,1.0,1.0,0.45,0.88,0.6,0.81,0,0
20260528095446353283,2026-05-28T09:54:46,agentic_rag,General dashboard usage question,general,low,R2,Rohit,1,0,0.0,-1.17,0.0,0.0,0.45,0.33,0.45,0.95,1.0,0.81,1,0
20260528095446353283,2026-05-28T09:54:46,agentic_rag,General dashboard usage question,general,low,R4,Priya,1,0,0.0,8.88,0.0,1.0,0.0,1.0,0.45,0.9,0.8,0.84,2,0
20260528095446354286,2026-05-28T09:54:46,agentic_rag,Production server error during login,technical,urgent,R5,Joe,4,1,88.2,8.8,97.0,1.0,0.85,0.75,1.0,0.82,0.6,0.75,0,1
20260528095446354286,2026-05-28T09:54:46,agentic_rag,Production server error during login,technical,urgent,R2,Rohit,4,1,77.56,11.41,88.97,1.0,0.45,0.33,1.0,0.95,1.0,0.81,0,0
20260528095446354286,2026-05-28T09:54:46,agentic_rag,Production server error during login,technical,urgent,R3,Neha,4,0,0.0,9.17,0.0,0.0,1.0,1.0,0.45,0.86,0.6,0.79,2,0
20260528095446354286,2026-05-28T09:54:46,agentic_rag,Production server error during login,technical,urgent,R4,Priya,4,0,0.0,8.78,0.0,0.0,0.0,1.0,0.45,0.9,0.8,0.84,4,0
20260528095446354286,2026-05-28T09:54:46,agentic_rag,Production server error during login,technical,urgent,R6,Sara,4,0,0.0,9.0,0.0,0.0,1.0,1.0,0.45,0.88,0.6,0.81,2,0
20260528095446356280,2026-05-28T09:54:46,agentic_rag,Refund request for duplicate charge,billing,urgent,R6,Sara,4,1,85.86,0.0,85.86,0.67,1.0,1.0,1.0,0.88,0.6,0.81,0,1
20260528095446356280,2026-05-28T09:54:46,agentic_rag,Refund request for duplicate charge,billing,urgent,R2,Rohit,4,0,0.0,-0.58,0.0,0.0,0.45,0.33,0.45,0.95,1.0,0.81,2,0
20260528095446356280,2026-05-28T09:54:46,agentic_rag,Refund request for duplicate charge,billing,urgent,R3,Neha,4,0,0.0,9.5,0.0,0.33,1.0,1.0,0.45,0.86,0.6,0.79,1,0
20260528095446356280,2026-05-28T09:54:46,agentic_rag,Refund request for duplicate charge,billing,urgent,R4,Priya,4,0,0.0,11.53,0.0,1.0,0.0,1.0,1.0,0.9,0.8,0.84,2,0
20260528095446356280,2026-05-28T09:54:46,agentic_rag,Refund request for duplicate charge,billing,urgent,R5,Joe,4,0,0.0,0.0,0.0,0.33,0.85,0.75,0.45,0.82,0.6,0.75,1,0
20260528095446357278,2026-05-28T09:54:46,agentic_rag,Product information request,general,low,R3,Neha,1,1,95.56,9.21,104.77,1.0,1.0,1.0,1.0,0.86,0.6,0.79,0,1
20260528095446357278,2026-05-28T09:54:46,agentic_rag,Product information request,general,low,R5,Joe,1,1,88.2,10.98,99.18,1.0,0.85,0.75,1.0,0.82,0.6,0.75,0,0
20260528095446357278,2026-05-28T09:54:46,agentic_rag,Product information request,general,low,R6,Sara,1,1,87.61,0.0,87.61,1.0,1.0,1.0,0.45,0.88,0.6,0.81,0,0
20260528095446357278,2026-05-28T09:54:46,agentic_rag,Product information request,general,low,R2,Rohit,1,0,0.0,0.0,0.0,0.0,0.45,0.33,0.45,0.95,1.0,0.81,1,0
20260528095446357278,2026-05-28T09:54:46,agentic_rag,Product information request,general,low,R4,Priya,1,0,0.0,9.21,0.0,1.0,0.0,1.0,0.45,0.9,0.8,0.84,1,0
20260528095747857576,2026-05-28T09:57:47,ml_ranker,Customer payment failed,payment,high,R6,Sara,3,1,95.86,11.16,107.02,1.0,1.0,1.0,1.0,0.88,0.6,0.81,0,1
20260528095747857576,2026-05-28T09:57:47,ml_ranker,Customer payment failed,payment,high,R2,Rohit,3,0,0.0,0.98,0.0,0.33,0.45,0.33,1.0,0.95,1.0,0.81,1,0
20260528095747857576,2026-05-28T09:57:47,ml_ranker,Customer payment failed,payment,high,R3,Neha,3,0,0.0,0.0,0.0,0.33,1.0,1.0,0.45,0.86,0.6,0.79,1,0
20260528095747857576,2026-05-28T09:57:47,ml_ranker,Customer payment failed,payment,high,R4,Priya,3,0,0.0,10.19,0.0,0.67,0.0,1.0,0.45,0.9,0.8,0.84,2,0
20260528095747857576,2026-05-28T09:57:47,ml_ranker,Customer payment failed,payment,high,R5,Joe,3,0,0.0,0.0,0.0,0.33,0.85,0.75,0.45,0.82,0.6,0.75,1,0
20260528100238966008,2026-05-28T10:02:38,normal_scoring,API latency issue,technical,urgent,R5,Joe,4,1,88.2,0.0,88.2,1.0,0.85,0.75,1.0,0.82,0.6,0.75,0,1
20260528100238966008,2026-05-28T10:02:38,normal_scoring,API latency issue,technical,urgent,R2,Rohit,4,1,77.56,0.0,77.56,1.0,0.45,0.33,1.0,0.95,1.0,0.81,0,0
20260528100238966008,2026-05-28T10:02:38,normal_scoring,API latency issue,technical,urgent,R3,Neha,4,0,0.0,0.0,0.0,0.0,1.0,1.0,0.45,0.86,0.6,0.79,2,0
20260528100238966008,2026-05-28T10:02:38,normal_scoring,API latency issue,technical,urgent,R4,Priya,4,0,0.0,0.0,0.0,0.0,0.0,1.0,0.45,0.9,0.8,0.84,4,0
20260528100238966008,2026-05-28T10:02:38,normal_scoring,API latency issue,technical,urgent,R6,Sara,4,0,0.0,0.0,0.0,0.0,1.0,1.0,0.45,0.88,0.6,0.81,2,0
20260528100238967023,2026-05-28T10:02:38,normal_scoring,Customer payment failed,payment,high,R6,Sara,3,1,95.86,0.0,95.86,1.0,1.0,1.0,1.0,0.88,0.6,0.81,0,1
20260528100238967023,2026-05-28T10:02:38,normal_scoring,Customer payment failed,payment,high,R2,Rohit,3,0,0.0,0.0,0.0,0.33,0.45,0.33,1.0,0.95,1.0,0.81,1,0
20260528100238967023,2026-05-28T10:02:38,normal_scoring,Customer payment failed,payment,high,R3,Neha,3,0,0.0,0.0,0.0,0.33,1.0,1.0,0.45,0.86,0.6,0.79,1,0
20260528100238967023,2026-05-28T10:02:38,normal_scoring,Customer payment failed,payment,high,R4,Priya,3,0,0.0,0.0,0.0,0.67,0.0,1.0,0.45,0.9,0.8,0.84,2,0
20260528100238967023,2026-05-28T10:02:38,normal_scoring,Customer payment failed,payment,high,R5,Joe,3,0,0.0,0.0,0.0,0.33,0.85,0.5,0.45,0.82,0.6,0.75,1,0
20260528100238968003,2026-05-28T10:02:38,normal_scoring,Login not working,account,medium,R3,Neha,2,1,95.56,0.0,95.56,1.0,1.0,1.0,1.0,0.86,0.6,0.79,0,1
20260528100238968003,2026-05-28T10:02:38,normal_scoring,Login not working,account,medium,R5,Joe,2,1,61.2,0.0,61.2,0.5,0.85,0.5,0.45,0.82,0.6,0.75,0,0
20260528100238968003,2026-05-28T10:02:38,normal_scoring,Login not working,account,medium,R6,Sara,2,1,56.61,0.0,56.61,0.5,0.45,0.67,0.45,0.88,0.6,0.81,0,0
20260528100238968003,2026-05-28T10:02:38,normal_scoring,Login not working,account,medium,R2,Rohit,2,0,0.0,0.0,0.0,0.0,0.45,0.33,0.45,0.95,1.0,0.81,1,0
20260528100238968003,2026-05-28T10:02:38,normal_scoring,Login not working,account,medium,R4,Priya,2,0,0.0,0.0,0.0,0.5,0.0,1.0,0.45,0.9,0.8,0.84,2,0
20260528100238969000,2026-05-28T10:02:38,normal_scoring,Refund request,billing,medium,R6,Sara,2,1,69.86,0.0,69.86,0.67,0.45,0.67,1.0,0.88,0.6,0.81,0,1
20260528100238969000,2026-05-28T10:02:38,normal_scoring,Refund request,billing,medium,R5,Joe,2,1,56.2,0.0,56.2,0.33,0.85,0.5,0.45,0.82,0.6,0.75,0,0
20260528100238969000,2026-05-28T10:02:38,normal_scoring,Refund request,billing,medium,R3,Neha,2,1,52.56,0.0,52.56,0.33,0.45,0.75,0.45,0.86,0.6,0.79,0,0
20260528100238969000,2026-05-28T10:02:38,normal_scoring,Refund request,billing,medium,R2,Rohit,2,0,0.0,0.0,0.0,0.0,0.45,0.33,0.45,0.95,1.0,0.81,1,0
20260528100238969000,2026-05-28T10:02:38,normal_scoring,Refund request,billing,medium,R4,Priya,2,0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.9,0.8,0.84,2,0
20260528100238969000,2026-05-28T10:02:38,normal_scoring,General product question,general,low,R5,Joe,1,1,84.45,0.0,84.45,1.0,0.85,0.5,1.0,0.82,0.6,0.75,0,1
20260528100238969000,2026-05-28T10:02:38,normal_scoring,General product question,general,low,R3,Neha,1,1,80.81,0.0,80.81,1.0,0.45,0.75,1.0,0.86,0.6,0.79,0,0
20260528100238969000,2026-05-28T10:02:38,normal_scoring,General product question,general,low,R6,Sara,1,1,66.61,0.0,66.61,1.0,0.45,0.33,0.45,0.88,0.6,0.81,0,0
20260528100238969000,2026-05-28T10:02:38,normal_scoring,General product question,general,low,R2,Rohit,1,0,0.0,0.0,0.0,0.0,0.45,0.33,0.45,0.95,1.0,0.81,1,0
20260528100238969000,2026-05-28T10:02:38,normal_scoring,General product question,general,low,R4,Priya,1,0,0.0,0.0,0.0,1.0,0.0,1.0,0.45,0.9,0.8,0.84,2,0
20260528100316543366,2026-05-28T10:03:16,normal_scoring,API latency issue,technical,urgent,R5,Joe,4,1,88.2,0.0,88.2,1.0,0.85,0.75,1.0,0.82,0.6,0.75,0,1
